amount,hour,transactions_last_24h,device_changed,location_changed,account_age_days,failed_attempts,previous_fraud_count,merchant_risk,is_new_payee,fraud
2077.17,1,4,0,1,1097,0,0,10,1,1
1527.74,13,2,0,0,549,1,1,1,0,0
2321.92,23,2,1,0,1844,0,0,4,0,0
2622.74,22,3,0,0,1710,4,0,10,0,0
547.59,4,8,0,0,256,1,0,10,0,0
217.68,9,1,0,0,701,0,0,6,0,0
643.22,23,1,0,0,248,0,0,3,1,0
2668.11,18,2,0,0,330,0,0,3,0,0
637.78,13,3,0,0,1543,0,0,4,0,0
547.83,7,5,0,0,1407,0,0,7,0,0
177.44,18,4,0,0,560,0,0,3,0,0
6327.42,13,2,0,0,892,0,0,9,0,0
2504.17,12,9,0,0,2295,0,0,10,0,0
2368.22,22,1,0,0,1202,0,0,5,1,0
2886.28,9,8,0,0,2028,0,0,9,0,0
1952.19,15,4,0,0,1826,0,0,9,0,1
858.92,1,4,0,1,750,0,0,9,0,0
930.98,17,4,0,0,580,0,0,7,0,0
715.11,13,4,0,0,2297,1,0,8,0,0
15286.74,21,5,0,0,2266,0,0,3,1,0
1912.01,7,4,1,0,436,0,0,1,0,0
689.66,22,2,0,0,1796,0,0,4,0,0
1746.72,13,4,0,0,427,0,0,2,0,0
399.07,4,3,0,1,2045,1,0,8,0,0
4936.97,3,4,0,0,60,1,0,3,0,0
566.19,4,4,0,0,1033,0,0,9,0,0
1810.01,7,5,0,0,891,1,0,4,0,0
3184.27,13,2,0,0,1466,1,0,1,0,0
1611.25,20,4,0,0,1940,1,0,6,0,0
1205.28,23,2,0,0,1961,0,0,5,0,0
1108.54,16,8,0,0,908,0,0,7,0,0
1036.45,11,2,0,0,118,1,0,4,0,0
616.03,14,3,0,0,2322,0,0,4,0,0
699.61,7,2,0,0,916,1,0,9,0,0
4815.48,5,4,0,0,2336,1,0,1,1,0
983.84,12,4,0,0,288,0,0,8,1,0
499.8,19,2,0,0,1847,0,0,9,0,0
654.39,1,1,0,1,2002,0,0,10,0,0
3295.69,2,2,0,0,487,2,0,7,0,0
2155.13,4,4,0,0,2429,1,1,7,0,0
1920.48,5,4,0,0,199,0,0,1,1,0
847.66,3,3,0,0,2258,0,0,10,0,0
1945.67,3,3,1,0,596,0,0,3,1,0
576.19,0,1,0,0,2297,0,0,10,1,1
845.89,8,3,0,0,789,1,0,6,0,0
2892.29,17,6,0,0,938,0,1,7,0,0
2628.79,3,2,0,0,1487,0,0,1,0,0
410.79,7,3,0,1,1301,3,0,1,0,1
466.13,23,5,0,0,2222,0,0,6,0,0
1222.56,4,2,0,0,974,0,0,3,0,0
6161.85,23,7,0,0,899,1,0,6,0,0
161.49,12,5,0,0,914,1,0,3,0,0
1448.57,17,5,0,0,1359,0,0,6,1,0
276.98,7,3,0,0,37,0,0,8,0,0
581.53,7,5,0,0,1335,0,0,4,0,0
761.71,9,5,0,1,1477,0,0,8,1,0
720.17,3,1,0,1,962,0,0,1,0,0
643.04,7,3,0,0,2032,1,0,3,0,0
1104.57,21,0,0,0,70,0,0,6,0,0
642.1,0,2,0,0,993,0,0,2,0,0
254.05,13,2,0,0,791,0,0,8,0,0
2391.96,16,3,0,0,2126,1,0,4,0,0
2328.25,3,2,1,0,1773,0,0,8,0,0
2548.28,2,0,0,0,1116,0,1,2,0,0
234.92,13,3,0,0,791,0,0,7,0,0
1478.7,5,2,0,0,1598,0,0,10,0,0
2155.93,23,4,0,0,1829,0,0,3,0,1
391.04,4,3,1,0,30,0,0,2,0,0
1106.74,3,2,0,0,2468,0,0,2,0,0
976.26,7,5,0,0,1552,0,0,5,0,0
6919.86,7,3,0,0,1009,0,0,9,0,0
7513.8,3,6,0,0,736,1,1,6,0,0
207.61,15,2,0,0,1594,1,0,3,1,0
13278.84,8,1,1,0,2004,0,0,8,0,0
439.12,12,7,0,0,2136,2,0,6,0,0
2923.9,5,7,0,0,4,0,0,5,0,0
2894.3,2,2,0,0,1533,0,0,7,0,0
405.17,1,2,0,0,274,0,1,5,0,0
1795.91,1,1,0,0,642,0,0,5,0,0
984.83,20,3,0,0,2044,0,0,9,1,0
1908.99,6,1,0,0,319,1,0,5,0,0
1381.15,7,0,0,0,1115,1,0,6,0,0
3627.65,13,0,0,0,38,1,0,5,0,0
1182.52,2,1,0,0,671,0,0,5,0,0
927.16,14,4,0,0,1348,0,0,2,1,0
3281.53,12,5,0,0,48,1,1,10,0,0
1959.4,18,7,1,0,2276,1,0,1,0,0
2279.73,2,2,0,0,898,1,0,8,0,0
564.2,0,3,0,0,153,0,0,8,0,0
385.58,18,3,0,0,1985,0,0,2,0,0
621.59,8,4,0,0,87,0,0,8,0,0
589.44,1,2,0,0,1325,1,0,1,0,0
2407.15,13,2,0,0,781,1,0,5,0,0
2910.22,11,4,0,1,294,0,0,8,0,0
939.05,22,4,0,0,856,3,0,3,0,0
4586.71,22,4,0,0,931,1,0,5,1,0
4309.04,12,3,0,0,912,1,0,2,0,0
1398.84,3,3,0,0,863,0,0,9,0,0
482.08,17,2,0,0,321,2,0,10,0,0
5299.55,4,4,0,0,265,0,1,9,0,0
1031.72,20,2,1,0,2418,1,0,6,0,0
1244.1,14,2,1,0,922,1,0,8,0,0
780.86,8,3,0,0,2430,0,0,5,1,0
450.43,23,0,0,0,347,0,1,6,0,0
252.49,12,3,0,0,1846,0,0,8,0,0
2064.96,9,5,1,0,1780,0,0,10,0,0
501.0,4,2,0,0,1367,0,0,9,1,0
23377.55,15,5,0,1,567,0,0,6,0,1
370.16,6,3,0,0,571,0,0,6,0,0
311.88,3,3,1,1,721,0,0,10,0,1
1826.47,2,3,1,0,1744,0,0,3,1,0
5060.97,15,3,0,0,379,0,0,10,0,0
1169.8,22,5,0,0,452,0,0,4,0,1
1943.49,6,4,0,0,1987,0,0,5,0,0
173.55,5,4,0,0,14,1,0,4,1,0
556.96,14,4,0,0,2324,1,0,1,0,0
374.8,3,3,0,0,1990,1,0,7,0,0
164.84,2,3,0,0,483,0,0,5,0,1
1232.72,15,3,0,0,433,1,0,6,0,0
116.42,12,0,0,0,1318,4,0,8,0,0
292.31,0,1,0,0,1085,1,0,9,0,0
640.86,5,3,0,1,2275,0,0,4,0,0
477.57,4,5,0,0,810,0,0,9,0,0
1630.12,16,6,0,0,2358,0,0,5,0,0
1488.58,15,6,0,1,1420,0,0,9,1,1
2680.61,17,4,1,0,347,0,1,5,0,0
2327.11,2,1,0,0,1002,0,0,10,0,0
3431.71,20,1,0,0,1498,1,1,1,0,0
1094.53,5,2,0,0,715,0,0,4,1,0
1485.44,23,7,1,0,1262,1,1,7,0,1
1828.98,20,5,0,0,1630,0,0,8,0,0
1263.52,11,2,0,0,1023,0,0,4,1,0
737.16,18,1,0,0,2009,0,0,10,0,0
786.47,16,2,0,0,2037,0,0,10,0,0
484.17,18,3,0,0,2415,0,0,5,0,0
1671.73,0,2,0,0,65,0,0,2,0,0
998.23,2,3,0,0,390,1,0,10,0,0
565.0,21,1,0,0,2104,0,0,8,0,0
565.53,18,4,0,1,2104,2,1,7,0,1
326.88,14,4,0,0,587,1,0,6,0,0
2918.55,7,3,0,0,2460,0,0,8,0,0
1186.33,10,4,0,0,360,1,0,9,0,1
462.76,9,2,0,1,2278,1,0,2,0,0
2461.55,10,3,0,0,1576,1,0,4,1,0
626.13,15,0,0,0,2295,1,0,1,0,0
268.67,18,2,0,0,2353,0,0,2,1,0
3044.9,9,0,0,0,375,0,0,3,1,0
640.92,20,5,0,0,1296,0,0,3,1,0
728.58,2,2,0,0,918,0,0,8,0,0
1142.74,19,1,0,0,2409,0,0,6,0,0
3437.81,16,4,0,0,2407,1,0,9,1,0
1118.83,12,3,0,0,1535,2,0,5,0,0
330.59,9,2,0,1,678,0,0,1,0,0
1889.14,8,2,0,0,1490,3,0,1,0,0
675.2,8,0,0,0,1486,0,0,7,0,0
7243.96,22,2,0,0,465,0,0,5,0,0
1095.41,0,3,0,0,1735,0,0,1,0,0
117.33,15,5,0,0,371,0,0,3,0,0
1567.7,23,6,0,0,177,2,0,9,0,0
7666.36,13,3,0,0,1575,2,0,6,1,0
5302.43,15,1,1,0,2040,1,2,9,0,1
6842.81,14,2,0,0,156,0,0,7,0,0
395.54,12,4,0,0,1513,1,0,9,0,0
2730.26,15,3,0,0,2433,0,0,2,0,0
532.73,21,3,1,0,2409,2,0,9,0,0
1372.36,17,2,0,0,696,1,0,5,0,0
307.06,20,8,0,0,2458,1,0,7,1,0
575.68,13,2,0,0,1158,0,0,1,1,0
557.66,18,5,0,0,272,0,0,2,0,0
2693.39,21,1,0,0,456,1,0,8,0,0
2442.36,5,3,0,0,1280,0,0,3,0,0
1446.38,20,6,0,0,1126,1,0,2,0,0
284.17,16,3,0,0,307,0,0,1,0,0
803.0,10,5,1,0,578,0,0,5,0,0
520.03,18,2,0,0,1625,2,0,4,0,0
2616.72,4,1,0,0,2096,0,0,7,0,0
3562.38,16,0,0,0,1010,0,1,4,0,0
3153.87,13,1,0,0,159,1,0,6,1,0
515.32,21,2,1,0,1310,0,0,9,1,0
70.84,14,3,0,0,1040,0,0,9,0,0
187.36,12,3,0,0,1427,0,0,7,0,0
4544.29,12,1,1,0,1919,0,0,8,0,0
734.17,13,2,0,0,1813,0,0,1,0,0
517.64,21,3,0,1,2211,0,0,1,0,0
5668.39,18,4,0,0,1977,0,0,1,1,0
3886.09,2,6,0,0,2418,1,0,6,0,0
1123.77,12,6,0,0,1074,0,0,4,1,0
817.78,6,2,0,0,144,0,0,4,0,0
960.93,3,1,0,0,1358,1,0,5,1,0
1376.31,20,3,0,0,329,0,0,4,0,0
5431.92,20,4,0,0,271,0,0,9,0,0
1673.16,22,5,0,0,620,0,0,3,0,0
2266.58,9,4,0,0,335,2,0,7,1,0
3530.77,10,7,0,0,2387,0,0,7,1,0
340.47,18,4,0,0,1405,0,0,2,0,0
2332.89,4,1,1,0,2421,0,0,9,0,0
816.83,1,3,0,1,1433,0,0,1,1,0
88.58,10,1,0,0,1438,0,0,6,0,0
130.56,15,3,0,0,191,0,0,1,0,0
396.19,10,2,0,1,1834,1,0,2,0,0
1865.39,5,0,1,0,1206,0,0,9,0,0
1228.81,12,0,0,0,1173,0,0,1,0,0
1318.65,22,5,0,0,2347,1,0,3,1,0
7715.17,6,3,0,0,2260,0,0,3,0,0
308.25,9,1,0,0,1335,1,0,7,0,0
1066.96,7,4,0,0,273,0,0,7,0,0
1486.88,7,1,0,0,1926,0,0,3,0,0
525.17,15,4,0,0,2006,0,0,9,0,0
1128.14,8,6,0,0,190,0,0,9,0,0
221.42,14,4,1,0,1194,0,0,10,0,0
4491.34,0,4,0,0,694,0,0,3,0,0
554.68,15,4,0,0,1137,1,0,10,1,0
8361.56,2,3,0,0,2009,0,0,7,0,0
1061.59,9,2,0,0,1421,0,0,10,0,0
3065.77,20,7,0,0,480,1,0,6,1,0
1039.71,8,3,0,0,1187,1,0,7,1,0
1063.43,16,3,0,0,1691,1,0,9,0,0
611.53,8,3,0,0,2134,0,0,2,0,0
1235.37,21,0,0,0,314,1,0,8,0,0
1507.18,22,3,0,1,601,0,0,2,0,0
500.57,21,4,0,0,696,1,0,9,0,0
967.73,9,2,1,0,317,0,0,6,0,0
595.8,7,0,0,0,988,0,0,6,0,0
10934.35,14,3,0,0,1600,0,1,1,0,0
1002.52,19,4,1,0,1523,0,0,7,0,0
5142.18,12,2,1,0,1878,0,0,7,0,0
901.79,17,3,0,0,826,0,0,2,1,0
1421.24,21,3,1,0,1238,0,0,7,1,1
292.55,18,4,0,0,2302,0,0,3,0,0
701.29,8,3,0,0,1628,0,0,2,1,0
1353.62,5,0,0,0,1084,0,0,1,0,0
5356.17,10,1,0,0,1203,0,0,8,0,0
1369.2,13,2,0,0,658,0,0,4,0,0
4375.26,20,3,0,0,2081,0,0,5,0,0
2081.26,7,3,0,1,980,3,0,7,0,0
5582.55,3,5,0,0,1777,0,0,1,0,0
1033.76,7,1,0,0,1423,0,0,4,1,0
11970.77,14,3,0,0,2400,0,0,4,0,0
674.93,5,4,0,1,749,0,0,9,0,0
509.56,9,2,1,0,1514,0,0,10,0,0
327.0,6,4,0,0,1778,0,0,6,1,0
11282.69,23,1,0,0,1687,1,0,9,0,0
2488.53,12,3,0,0,2299,0,0,1,0,0
785.15,17,2,0,0,1329,0,0,9,0,0
3823.89,12,7,0,0,1045,0,0,2,0,0
2181.33,0,3,0,0,1360,0,0,9,1,0
7833.21,6,5,0,0,743,0,0,3,1,0
233.26,20,3,0,0,196,1,0,5,0,0
841.04,12,3,0,0,2240,1,0,4,0,0
690.54,16,2,0,0,1115,1,0,6,0,1
152.37,18,0,0,0,1825,1,0,2,1,0
3166.33,13,5,0,0,592,0,0,10,1,0
836.82,13,3,0,0,450,0,0,5,1,0
2297.62,5,3,0,0,2419,0,0,1,0,0
11611.74,5,2,0,0,455,0,0,7,0,1
770.28,3,8,0,0,2243,0,0,4,0,0
719.71,7,1,0,0,1587,1,0,2,1,0
1234.8,15,2,0,0,1024,0,0,1,0,0
2943.18,22,2,0,0,897,1,0,3,0,0
622.22,10,1,0,0,271,0,0,4,0,0
583.5,14,2,0,0,859,0,0,10,0,0
3156.41,20,4,0,0,962,0,0,3,1,0
1601.41,16,1,0,0,294,1,0,8,0,1
141.92,6,3,0,0,2484,0,0,6,1,0
322.02,6,1,0,0,2279,0,0,6,0,0
4920.85,15,3,0,0,171,2,0,8,0,0
1639.14,6,1,0,0,1500,1,0,4,0,0
511.73,5,3,0,0,2253,1,0,6,1,0
924.81,14,1,0,0,199,0,0,8,0,0
1111.25,15,5,1,0,266,1,0,9,1,0
2288.69,6,3,0,0,697,0,0,3,0,0
281.95,1,6,0,0,1393,0,0,3,0,0
472.98,18,5,0,1,1443,0,0,4,0,0
1440.8,9,2,0,0,2170,0,0,9,0,0
992.44,15,5,0,0,2259,0,0,8,0,1
1942.75,4,1,0,1,1546,0,0,8,0,0
320.7,7,2,0,0,140,0,0,8,0,0
1567.33,14,5,0,0,436,0,0,1,0,0
3266.86,2,1,0,0,1951,1,0,6,0,0
1784.37,7,5,0,0,2489,1,0,9,0,0
1260.31,17,0,0,0,264,0,0,3,0,0
996.37,18,3,0,0,2152,1,0,9,1,0
475.87,8,3,0,0,1003,0,0,7,0,0
1020.45,2,4,0,0,378,0,1,5,0,0
3864.96,0,5,0,0,1830,1,0,7,0,0
973.57,13,4,0,0,1294,2,0,4,0,0
450.43,16,3,0,0,537,0,0,7,1,0
670.32,14,1,0,0,1623,1,1,5,0,0
1340.57,9,7,0,0,411,0,0,10,0,0
754.83,0,4,0,0,1475,0,0,3,1,0
1781.66,5,4,0,0,1966,0,0,10,0,0
1849.82,0,9,0,0,885,0,0,8,1,0
2667.73,11,1,0,0,386,0,0,3,0,0
4553.08,7,6,0,0,2044,0,0,6,0,0
2968.64,1,5,0,0,297,0,0,4,1,0
430.85,14,5,0,0,698,1,1,1,0,0
444.28,8,2,0,0,105,0,0,5,0,0
1016.61,23,4,0,0,759,0,0,9,0,0
698.42,10,7,0,0,129,0,0,9,0,0
351.31,2,3,0,0,1367,0,0,4,0,0
705.08,16,2,0,0,311,1,0,3,0,0
682.31,16,5,0,0,159,0,0,3,0,0
560.12,22,2,0,0,2019,1,0,4,0,0
799.68,16,4,0,0,196,1,0,8,0,0
3563.33,8,1,1,0,949,0,0,4,1,0
1338.41,16,3,0,0,2416,0,0,5,0,0
12988.36,19,3,0,0,1034,1,0,10,0,0
1300.51,12,5,0,0,1085,0,0,10,1,0
820.52,19,4,0,0,1716,1,0,6,0,0
1101.17,23,2,0,0,1410,0,0,3,0,0
1417.28,18,2,0,0,2003,0,0,6,1,0
1694.69,12,2,0,0,2476,1,1,6,0,0
8749.15,11,3,0,0,1478,0,0,10,0,0
470.92,20,5,0,0,2438,0,0,1,1,0
2589.05,20,3,0,0,306,0,0,2,0,0
1349.85,6,3,0,0,1927,0,0,10,0,0
227.9,0,2,0,0,1331,0,0,6,0,0
2370.13,19,7,0,0,1464,0,0,1,0,0
3895.68,5,4,0,0,2058,2,0,6,1,0
465.37,23,1,0,0,622,0,0,3,0,0
1086.88,0,4,0,1,1443,1,0,8,0,0
195.32,21,2,0,0,455,0,0,1,0,0
311.44,16,2,0,1,2027,0,0,5,0,0
3127.63,7,2,0,0,299,0,0,3,0,0
687.86,0,6,0,0,475,1,1,8,0,0
361.84,20,4,0,0,935,0,0,10,0,0
1379.48,2,2,0,0,1300,0,0,6,0,0
650.4,2,3,1,0,661,0,0,4,0,0
684.84,18,1,0,0,1371,0,0,10,1,0
2296.92,16,4,0,0,2111,1,0,5,0,0
343.18,3,2,0,0,310,1,0,6,0,0
443.47,8,1,0,1,2299,0,0,9,0,0
1279.31,15,5,0,0,1706,0,0,1,0,0
2891.15,15,3,0,0,1512,0,0,1,0,0
3782.58,8,1,0,0,1465,0,0,7,0,0
563.93,9,3,0,0,1631,1,1,10,0,0
2800.01,1,1,0,0,956,2,0,5,1,0
500.63,0,4,1,0,1338,0,0,10,0,0
6810.42,23,3,1,0,110,1,0,5,0,0
352.92,5,1,1,0,277,1,1,5,0,0
4140.11,22,2,0,0,1363,0,0,2,1,0
568.79,1,2,0,0,2143,2,1,2,1,0
8211.14,23,1,0,0,13,1,0,6,1,0
1980.93,10,2,0,0,98,0,0,7,1,0
397.02,19,4,1,0,1239,0,0,5,0,0
650.51,20,2,0,0,1687,0,0,8,0,0
2395.1,8,1,0,0,2086,1,0,4,1,0
3142.09,17,1,1,0,417,0,0,5,0,0
1021.76,8,3,0,0,2321,0,0,1,0,0
1146.72,18,2,0,0,1950,0,0,9,0,0
2341.05,23,4,0,0,1734,1,0,4,1,0
1251.13,19,1,0,0,1628,1,0,3,0,0
300.81,17,3,0,0,2471,0,0,6,0,0
486.4,8,4,0,0,616,1,0,1,0,0
1387.31,2,3,0,1,2320,0,0,7,0,0
3697.76,12,5,0,0,1943,0,0,7,0,0
5519.17,3,3,0,0,1919,0,0,7,0,0
2391.15,12,7,0,0,1960,0,0,6,1,0
1461.61,20,2,0,0,21,0,1,2,0,1
2318.82,2,8,0,0,1249,0,0,1,0,0
562.98,21,9,0,0,1592,2,0,3,0,0
940.84,14,2,0,0,1373,1,0,3,0,0
481.0,1,1,0,0,2354,0,0,3,0,0
314.59,17,3,0,0,266,0,0,6,0,0
1530.8,0,4,0,0,2324,1,0,2,0,0
1320.17,14,3,0,0,1067,0,0,7,1,0
2181.25,12,3,0,0,1133,0,0,6,1,0
1893.37,17,1,0,0,1650,0,0,7,0,0
1397.79,9,5,0,0,2014,0,0,7,0,0
1913.36,2,3,1,0,173,0,0,5,0,0
1050.81,9,2,0,0,1839,0,0,10,0,0
1657.21,18,3,0,0,898,0,0,8,0,0
530.52,22,2,0,0,1652,1,0,10,0,0
1587.17,4,2,0,0,1127,1,0,7,0,0
2139.69,8,4,0,0,433,0,0,1,0,0
561.34,21,3,0,0,1777,0,0,2,0,0
1154.97,7,2,0,0,1807,0,0,9,0,0
587.81,5,4,0,0,924,1,0,6,1,0
647.74,19,5,0,0,290,1,0,3,0,0
356.05,11,2,0,0,2315,1,0,2,0,0
3888.49,13,3,0,0,818,0,0,5,0,1
3183.34,11,4,0,1,2008,0,0,7,0,0
1877.01,14,1,1,0,878,0,0,6,0,0
7880.89,6,3,0,0,1254,0,0,7,0,0
907.56,17,1,0,1,2091,0,0,6,0,0
22737.31,8,6,0,0,1780,1,0,10,0,0
873.47,12,2,0,0,1625,1,0,10,0,0
1415.44,4,4,0,0,779,0,0,2,0,0
736.73,0,4,0,0,279,0,0,5,0,0
1591.33,13,4,0,0,1232,0,0,5,0,1
2529.09,3,2,0,0,986,0,0,7,0,0
978.56,21,2,0,0,1429,1,0,2,1,0
6481.58,23,0,0,0,1235,2,0,6,0,0
1392.91,7,6,0,0,708,1,0,4,0,0
1437.25,6,3,0,0,161,0,0,8,1,0
441.86,12,3,0,0,2113,0,0,7,1,0
1666.53,4,4,1,0,205,0,0,10,1,1
959.08,20,1,0,0,1381,0,0,2,1,0
596.91,2,5,0,0,1398,1,0,2,0,0
504.48,10,2,0,1,1154,0,0,9,0,0
15863.3,4,1,0,0,237,1,0,6,0,0
842.63,19,1,0,0,789,1,0,5,0,0
255.45,3,2,1,0,1168,1,0,9,0,0
545.54,10,2,0,0,2220,0,0,4,0,0
1041.52,20,4,0,0,2418,0,0,7,0,0
1894.42,10,2,0,0,772,1,0,8,0,0
1909.88,4,2,0,0,1686,0,0,2,0,0
2157.3,3,9,0,0,310,0,0,9,0,0
575.44,14,4,0,1,1177,0,0,7,0,0
1541.39,2,2,0,0,217,0,0,1,0,0
456.66,8,2,1,0,1050,0,0,8,1,0
590.14,14,3,0,0,2152,0,0,10,0,0
438.03,9,5,0,0,245,0,0,5,0,0
334.16,19,6,0,0,798,1,0,8,0,0
3178.64,16,0,0,0,1120,1,1,1,0,0
2183.34,3,1,1,0,1618,0,0,4,0,1
2912.2,19,1,0,0,1699,0,0,3,0,0
1140.6,21,1,0,0,2484,0,1,1,0,0
2384.65,4,3,0,0,1542,0,0,4,0,0
188.43,8,3,0,0,658,0,0,3,0,0
2599.53,9,4,1,0,1934,1,0,9,0,0
1309.13,10,2,0,1,1581,0,0,2,0,0
2053.11,11,4,0,0,1249,0,0,7,1,0
1603.63,21,4,0,0,1365,0,0,1,0,0
408.69,15,3,0,1,1213,0,1,3,0,0
245.17,21,3,0,0,169,1,0,4,0,0
538.05,8,6,0,0,87,0,0,8,0,0
1929.31,12,3,0,0,864,2,0,2,1,0
2186.57,2,5,0,0,1719,0,0,6,0,0
279.24,6,4,1,0,319,0,0,6,0,1
411.13,14,4,0,0,1127,2,0,5,0,0
532.06,4,3,0,0,605,0,0,7,0,0
767.16,23,1,0,0,1884,0,0,7,0,0
280.89,6,4,0,0,2147,1,0,3,0,0
264.53,3,2,0,0,2118,0,0,5,0,0
482.11,18,2,0,0,827,1,0,2,0,0
1195.42,2,1,0,0,1948,1,0,5,0,0
336.77,7,3,0,0,69,0,0,6,0,0
976.72,4,3,0,0,736,0,0,1,1,0
3160.71,16,1,0,0,2216,0,0,10,0,0
298.34,20,3,0,0,1277,0,0,4,0,0
892.08,4,3,0,0,2306,0,1,8,0,0
3055.68,9,1,0,0,1673,0,0,9,0,0
721.79,11,2,0,0,1358,2,0,5,0,0
617.9,16,2,0,0,812,0,0,2,0,0
3510.44,8,2,0,1,883,0,0,3,1,0
807.38,12,0,0,0,168,1,0,5,0,0
3309.31,12,0,1,0,2033,0,0,5,1,0
1684.06,0,1,0,0,776,0,0,3,0,0
778.33,13,3,0,0,248,0,0,1,0,0
1771.69,13,3,0,0,1687,1,0,10,1,0
1510.88,23,1,0,0,1533,0,0,6,1,0
3043.86,12,1,0,0,2366,0,1,5,0,1
633.75,21,3,0,0,369,0,0,3,0,0
1142.77,8,3,0,0,1957,1,0,8,0,0
1031.21,16,4,0,0,2149,0,0,2,0,0
2217.53,21,5,0,0,452,0,0,10,0,0
393.4,3,5,0,0,1918,0,0,8,0,1
3032.0,13,5,1,0,1310,0,0,8,0,0
1748.18,22,3,0,0,2249,0,0,4,1,0
293.85,13,2,0,0,334,0,0,7,1,0
3671.16,21,1,0,0,2417,0,0,8,0,0
10240.37,10,1,0,0,1468,0,0,8,0,0
2986.43,21,6,0,0,1992,1,0,3,0,0
4568.7,15,6,0,0,1001,0,0,2,0,0
1194.37,11,2,0,0,669,0,0,6,0,0
208.2,5,0,0,0,1645,1,0,1,0,0
173.45,4,4,0,0,1546,0,0,1,1,0
1415.28,6,4,0,0,2069,1,1,5,0,0
606.69,18,3,0,0,2341,0,0,6,0,0
439.41,11,1,0,0,1026,0,0,1,1,0
1029.94,9,3,0,0,476,0,0,7,0,0
2029.58,11,3,0,0,2056,1,0,10,0,0
256.53,8,3,0,0,479,0,0,10,0,0
700.03,19,4,0,0,2240,0,0,2,0,0
4963.52,9,2,0,0,1868,0,0,10,1,0
374.17,11,4,0,0,2164,1,0,10,1,0
2616.94,13,4,0,0,1571,0,0,5,0,0
675.38,15,5,0,0,818,0,1,1,0,0
1892.76,8,6,1,0,1129,0,0,1,0,0
3285.68,1,5,0,0,1910,0,0,4,0,0
2301.42,16,2,0,0,227,0,0,6,0,0
2722.1,13,2,0,0,106,0,0,3,0,0
346.68,15,1,0,0,1904,0,0,8,0,0
3339.78,13,2,0,1,1795,1,0,7,0,0
467.46,12,4,0,0,846,1,0,2,0,0
1421.6,22,5,0,0,1615,1,0,7,0,0
1419.76,1,3,0,0,2274,0,1,3,0,0
1781.34,2,3,0,0,1334,0,0,9,1,0
1536.03,22,7,0,0,1488,0,0,8,0,0
471.63,21,5,1,0,2163,0,0,6,0,0
284.33,9,1,0,0,1886,0,0,5,0,0
2623.72,12,4,0,0,723,0,0,1,0,0
1320.59,10,1,0,0,453,1,0,4,0,0
3461.22,23,3,0,0,80,0,0,10,0,0
1048.66,10,5,0,1,1690,1,0,9,0,0
269.03,18,2,0,0,2285,0,0,8,0,0
2881.68,8,1,0,0,2420,0,0,2,1,0
757.2,9,5,0,0,740,4,0,9,0,0
1543.8,16,2,0,0,560,0,0,1,0,0
573.95,9,3,0,0,2202,1,0,6,0,0
5677.7,0,5,0,0,1852,1,0,3,0,0
456.43,4,2,0,0,699,0,0,9,0,0
782.56,20,5,0,0,1018,0,0,8,0,0
1221.03,8,5,0,1,426,1,1,6,0,0
367.9,2,2,0,0,251,0,0,7,0,0
1526.17,22,3,0,0,719,0,0,4,0,0
5496.74,23,3,0,0,2237,0,0,1,1,0
671.52,11,2,0,0,1436,0,0,4,0,0
1628.06,15,2,0,0,1087,0,0,2,0,0
70.15,18,1,0,0,1867,1,0,10,0,0
1054.76,1,1,1,0,867,0,0,2,0,0
801.88,7,4,0,0,523,1,0,4,0,0
483.72,13,6,0,0,1979,0,0,4,0,0
3233.92,13,5,0,0,861,2,0,3,1,0
791.36,7,3,0,0,33,0,0,2,1,0
918.3,0,4,0,0,128,1,0,2,0,0
752.05,22,1,0,0,1475,0,0,7,1,0
161.29,14,3,0,1,37,0,0,9,0,1
353.55,18,9,0,0,133,1,0,9,0,0
2867.21,10,2,0,1,624,0,0,4,0,0
132.96,12,4,0,0,2354,1,0,9,0,0
509.63,10,5,0,0,690,0,0,1,0,0
735.3,10,1,0,1,2248,0,0,5,0,0
6270.57,16,2,0,0,1210,0,0,10,0,0
2365.17,23,6,0,0,1620,1,0,2,1,0
628.18,18,5,0,0,758,0,0,10,1,0
4042.08,16,5,0,0,1318,0,0,1,0,0
522.95,0,5,0,0,700,0,0,7,0,0
3008.21,12,3,0,0,1948,0,0,4,0,0
281.78,22,4,0,0,2247,1,0,9,0,0
3207.53,9,3,1,0,1762,1,0,5,0,0
730.6,13,4,0,0,279,0,0,7,0,0
392.09,7,5,0,1,1070,0,0,2,0,0
882.59,4,4,0,0,447,0,0,1,0,0
1447.14,16,2,0,0,404,1,0,1,0,0
668.64,7,3,0,0,66,0,0,3,0,0
1908.27,14,2,0,0,2105,0,0,2,0,0
612.17,14,2,1,0,1577,0,0,8,0,0
2039.32,20,1,0,0,1727,0,0,8,0,0
1706.54,22,2,0,0,692,1,0,8,0,1
1031.82,13,5,0,0,785,1,1,2,1,0
705.3,1,3,0,0,1578,1,0,2,0,0
1276.07,13,6,0,0,1084,1,0,9,0,0
1901.23,21,2,0,0,552,0,0,2,1,0
8619.64,11,2,1,0,1823,0,0,10,0,0
2805.73,13,1,0,1,1780,1,0,3,1,0
2910.24,18,2,0,0,1587,0,0,4,1,0
24064.96,10,2,0,0,550,1,0,8,1,1
1837.13,9,2,0,0,2297,0,0,7,0,0
1780.49,11,3,0,0,2166,0,0,7,0,0
2217.23,20,3,0,0,74,0,0,3,0,0
399.83,11,2,0,0,1576,1,0,5,0,0
